condition,image_num,r_um,L_r
C,1,353.2374815963485,-11.792076217218664
C,1,376.7866470361051,-14.579225518975818
C,1,400.33581247586164,-17.465342487253224
C,1,423.8849779156182,-20.80709137552202
C,1,447.4341433553748,-23.92225312515569
C,1,470.98330879513134,-27.351484618580855
C,1,494.5324742348879,-30.948276879629645
C,1,518.0816396746445,-34.58098225338989
C,1,541.630805114401,-38.60511583273757
C,1,565.1799705541576,-42.6748058035015
C,1,588.7291359939142,-47.03323304021853
C,1,612.2783014336708,-51.613326057104246
C,1,635.8274668734273,-56.354427377226784
C,1,659.3766323131839,-61.20497615281556
C,1,682.9257977529404,-66.3364552283548
C,2,0.0,0.0
C,2,20.72316623057842,-16.498650836333276
C,2,41.44633246115684,-6.680015055343205
C,2,62.169498691735264,-1.1761354051677912
C,2,82.89266492231368,1.2030736187182924
C,2,103.6158311528921,2.1505608843351496
C,2,124.33899738347053,2.7544027127609922
C,2,145.06216361404896,2.9548947978899207
C,2,165.78532984462737,2.7289857395112165
C,2,186.50849607520578,2.1511739603342335
C,2,207.2316623057842,1.5450525825931436
C,2,227.95482853636264,0.29342844870856766
C,2,248.67799476694105,-0.6648895636017755
C,2,269.40116099751947,-2.064548710593499
C,2,290.1243272280979,-3.298143043226787
C,2,310.8474934586763,-5.009447736806521
C,2,331.57065968925474,-6.727175937339666
C,2,352.2938259198332,-8.403081138417349
C,2,373.01699215041157,-10.314270064951359
C,2,393.74015838099,-12.170716282478509
C,2,414.4633246115684,-14.198977620297171
C,2,435.18649084214684,-16.46127847265501
C,2,455.9096570727253,-18.874124087691996
C,2,476.63282330330367,-21.218022419581985
C,2,497.3559895338821,-23.72873734543606
C,2,518.0791557644606,-26.354736212914702
C,2,538.8023219950389,-29.21584946672982
C,2,559.5254882256173,-32.29279635071225
C,2,580.2486544561958,-35.44397813967771
C,2,600.9718206867742,-38.842793356712036
C,3,0.0,0.0
C,3,17.74534932112684,-15.340876976806287
C,3,35.49069864225368,-8.358134374335634
C,3,53.23604796338053,-1.8155575167551774
C,3,70.98139728450737,1.0458283305094653
C,3,88.7267466056342,3.0640704316591894
C,3,106.47209592676106,4.31642983976792
C,3,124.2174452478879,4.476120333370375
C,3,141.96279456901473,5.2150080391806455
C,3,159.70814389014157,5.507861664393147
C,3,177.4534932112684,5.3549406587802935
C,3,195.19884253239525,4.608806609091943
C,3,212.9441918535221,3.676392858021728
C,3,230.68954117464895,3.105470892394777
C,3,248.4348904957758,1.8959712704779008
C,3,266.1802398169026,0.31152792296109055
C,3,283.92558913802947,-1.119706034881915
C,3,301.67093845915633,-2.6579400293093727
C,3,319.41628778028314,-4.791594517208523
C,3,337.16163710141,-6.890051837731676
C,3,354.9069864225368,-9.164263467795706
C,3,372.6523357436637,-11.47422997310099
C,3,390.3976850647905,-14.07919875423579
C,3,408.14303438591736,-16.543627972307206
C,3,425.8883837070442,-19.634535116392726
C,3,443.63373302817104,-22.514581186707744
C,3,461.3790823492979,-25.54124774243678
C,3,479.1244316704247,-28.796438683902124
C,3,496.8697809915516,-32.21107359362952
C,3,514.6151303126784,-35.656149174470954
C,4,0.0,0.0
C,4,19.19850019542976,-15.820379326562517
C,4,38.39700039085952,-4.912681905791715
C,4,57.595500586289276,1.0613637375895308
C,4,76.79400078171903,3.6450086779424
C,4,95.9925009771488,4.963306694087166
C,4,115.19100117257855,6.315737970977011
C,4,134.38950136800833,6.568638571894212
C,4,153.58800156343807,7.001589954795179
C,4,172.78650175886781,6.790889485798175
C,4,191.9850019542976,6.175694907343967
C,4,211.18350214972736,5.619100067327196
C,4,230.3820023451571,4.537098888043886
C,4,249.58050254058685,3.5983320733421067
C,4,268.77900273601665,2.1217542324683336
C,4,287.9775029314464,0.3006321932627998
C,4,307.17600312687614,-1.6264177738061676
C,4,326.3745033223059,-3.7086947770103507
C,4,345.57300351773563,-6.063453014830259
C,4,364.77150371316543,-8.53188000539376
C,4,383.9700039085952,-11.454627292487828
C,4,403.1685041040249,-14.363448262961697
C,4,422.3670042994547,-17.48544237525931
C,4,441.56550449488446,-20.824991628026567
C,4,460.7640046903142,-24.17863815272824
C,4,479.96250488574395,-27.841377814865837
C,4,499.1610050811737,-31.677102799575948
C,4,518.3595052766035,-35.70475991641098
C,4,537.5580054720333,-39.5271438728584
C,4,556.756505667463,-43.940956459352606
C,5,0.0,0.0
C,5,19.741258263370696,-16.73612740489893
C,5,39.48251652674139,-3.379232422468675
C,5,59.22377479011209,1.7654939777357228
C,5,78.96503305348278,4.598261031657387
C,5,98.70629131685348,6.682961895444592
C,5,118.44754958022418,8.28760703692663
C,5,138.18880784359487,10.121834007748419
C,5,157.93006610696557,11.160291792955064
C,5,177.67132437033627,12.03578450412391
C,5,197.41258263370696,12.366215926051552
C,5,217.15384089707766,12.711934123332298
C,5,236.89509916044835,12.772021385221507
C,5,256.63635742381905,12.367153590464113
C,5,276.37761568718975,11.996665014059602
C,5,296.11887395056044,11.089519566482124
C,5,315.86013221393114,10.246955296028943
C,5,335.60139047730183,8.952002806801715
C,5,355.34264874067253,7.579351885261019
C,5,375.0839070040432,5.986224493104771
C,5,394.8251652674139,3.9171869256438754
C,5,414.5664235307846,1.6848815589195283
C,5,434.3076817941553,-0.6874423460478738
C,5,454.048940057526,-3.490833086151781
C,5,473.7901983208967,-6.363798585707457
C,5,493.5314565842674,-9.59029870287327
C,5,513.2727148476381,-13.063089174569768
C,5,533.0139731110088,-16.693777382673602
C,5,552.7552313743795,-20.65845686059174
C,5,572.4964896377502,-24.820150563498714
C,6,0.0,0.0
C,6,26.614298263467873,-13.125340540528386
C,6,53.228596526935746,-1.4210428770633001
C,6,79.84289479040362,2.0156441461140133
C,6,106.45719305387149,3.8793722188534474
C,6,133.07149131733937,5.232696255670419
C,6,159.68578958080724,5.567042490612181
C,6,186.3000878442751,5.589786514617941
C,6,212.91438610774298,5.465766746188592
C,6,239.52868437121086,4.838553458127308
C,6,266.14298263467873,3.8945294107931545
C,6,292.75728089814663,2.808477191884208
C,6,319.3715791616145,1.2500839935531758
C,6,345.9858774250823,-0.6978754801083937
C,6,372.6001756885502,-2.8362400043234857
C,6,399.2144739520181,-5.2373554254331225
C,6,425.82877221548597,-8.019108890484631
C,6,452.4430704789538,-11.086345912468573
C,6,479.0573687424217,-14.535818123553554
C,6,505.6716670058896,-17.978640033097008
C,6,532.2859652693575,-22.00091483783399
C,6,558.9002635328253,-26.202805021653944
C,6,585.5145617962933,-30.665745235575287
C,6,612.1288600597611,-35.482174004798935
C,6,638.743158323229,-40.19049001680753
C,6,665.3574565866968,-45.359786540131836
C,6,691.9717548501646,-50.84006529654539
C,6,718.5860531136326,-56.32116119297643
C,6,745.2003513771004,-62.08349302248962
C,6,771.8146496405683,-68.14734240738437
C,7,0.0,0.0
C,7,27.10088302548681,-13.675645838155086
C,7,54.20176605097362,-1.4492703472006667
C,7,81.30264907646043,1.4762339582536583
C,7,108.40353210194723,3.4585265343476834
C,7,135.50441512743404,3.7723109588878287
C,7,162.60529815292085,4.187728453438012
C,7,189.70618117840766,4.324322751725873
C,7,216.80706420389447,4.098268461261057
C,7,243.90794722938128,3.8500943907790486
C,7,271.0088302548681,3.1727061677590314
C,7,298.10971328035487,2.0682584975530176
C,7,325.2105963058417,0.7836326518678334
C,7,352.31147933132854,-0.538288070394799
C,7,379.4123623568153,-2.3377109861245344
C,7,406.5132453823021,-4.078422971228747
C,7,433.61412840778894,-6.222601228497467
C,7,460.7150114332758,-8.470870680040946
C,7,487.81589445876256,-11.089556553872683
C,7,514.9167774842493,-13.911906404801584
C,7,542.0176605097362,-17.00502260286021
C,7,569.118543535223,-20.152458000684533
C,7,596.2194265607097,-23.705099427507662
C,7,623.3203095861966,-27.3887144020498
C,7,650.4211926116834,-31.391953281108954
C,7,677.5220756371702,-35.39825841551442
C,7,704.6229586626571,-39.755490900578025
C,7,731.7238416881438,-44.30923528609378
C,7,758.8247247136306,-49.24123416889665
C,7,785.9256077391175,-54.25531301893852
C,8,0.0,0.0
C,8,25.306935906205982,-13.367680620119643
C,8,50.613871812411965,-1.3460046135340704
C,8,75.92080771861795,2.865703127232706
C,8,101.22774362482393,4.742911113611598
C,8,126.53467953102991,5.862796320141129
C,8,151.8416154372359,6.115887562171196
C,8,177.14855134344188,6.086543960381192
C,8,202.45548724964786,5.5327744944123936
C,8,227.76242315585384,4.9960547734495435
C,8,253.06935906205982,3.6930501454850457
C,8,278.3762949682658,2.035364652229589
C,8,303.6832308744718,0.2089884665240902
C,8,328.9901667806778,-2.0789464369124175
C,8,354.29710268688376,-4.527630673062447
C,8,379.60403859308974,-7.377612892490333
C,8,404.9109744992957,-10.528285504596056
C,8,430.2179104055017,-13.773809786323397
C,8,455.5248463117077,-17.26592287851895
C,8,480.83178221791366,-21.28181006739561
C,8,506.13871812411963,-25.48673333567274
C,8,531.4456540303256,-29.972739578452376
C,8,556.7525899365316,-34.885356775108335
C,8,582.0595258427376,-40.11112122846271
C,8,607.3664617489436,-45.594853623540416
C,8,632.6733976551495,-51.400597529278684
C,8,657.9803335613556,-57.31433843755792
C,8,683.2872694675615,-63.59832606979262
C,8,708.5942053737675,-70.07219796690993
C,8,733.9011412799734,-76.96426949685986
C,9,0.0,0.0
C,9,25.767222605239873,-13.872954092247879
C,9,51.534445210479745,-2.1452396862155965
C,9,77.30166781571961,1.5617127668504622
C,9,103.06889042095949,3.2192295240672877
C,9,128.83611302619937,3.976339847387834
C,9,154.60333563143922,4.381003180430412
C,9,180.3705582366791,4.80687891490615
C,9,206.13778084191898,4.539392385590276
C,9,231.90500344715886,3.6947020269624034
C,9,257.67222605239874,2.971733292015017
C,9,283.4394486576386,1.466883041116887
C,9,309.20667126287844,0.055965189445885244
C,9,334.97389386811835,-1.9330226558034838
C,9,360.7411164733582,-3.9269506271343175
C,9,386.5083390785981,-6.425990541556587
C,9,412.27556168383796,-9.236413313200899
C,9,438.0427842890778,-12.063448221067915
C,9,463.8100068943177,-15.382549904350924
C,9,489.5772294995576,-19.0332598762443
C,9,515.3444521047975,-22.759556158125463
C,9,541.1116747100373,-27.022142214296082
C,9,566.8788973152772,-31.237961899762468
C,9,592.6461199205171,-36.0029979524503
C,9,618.4133425257569,-41.0418734785402
C,9,644.1805651309968,-46.19197607101978
C,9,669.9477877362367,-51.67314585093777
C,9,695.7150103414766,-57.42487328133279
C,9,721.4822329467164,-63.35742980197051
C,9,747.2494555519563,-69.49083670677192
C,10,0.0,0.0
C,10,25.555776303149923,-14.96621627890038
C,10,51.111552606299846,-1.5480561356940896
C,10,76.66732890944976,2.526073456219166
C,10,102.22310521259969,4.589594903297581
C,10,127.77888151574962,5.242038763685144
C,10,153.33465781889953,5.074270549570741
C,10,178.89043412204947,4.856996151468394
C,10,204.44621042519938,3.9142033188305163
C,10,230.0019867283493,2.8479668012218724
C,10,255.55776303149923,1.395952546378055
C,10,281.11353933464915,-0.39447607111014804
C,10,306.66931563779906,-2.3019672570717944
C,10,332.22509194094897,-4.752115379856946
C,10,357.78086824409894,-7.770945031386248
C,10,383.33664454724885,-10.740601216279288
C,10,408.89242085039876,-14.034696963127942
C,10,434.4481971535487,-17.606853569725615
C,10,460.0039734566986,-21.528463557046905
C,10,485.55974975984856,-25.69431266119193
C,10,511.11552606299847,-30.13131573355048
C,10,536.6713023661483,-34.97634393275007
C,10,562.2270786692983,-39.92022192769423
C,10,587.7828549724483,-45.211053857072216
C,10,613.3386312755981,-50.781232539016855
C,10,638.8944075787481,-56.7534708942203
C,10,664.4501838818979,-62.71565407359162
C,10,690.0059601850479,-69.04202493091714
C,10,715.5617364881979,-75.47524283318387
C,10,741.1175127913477,-82.27278603175068
C,11,0.0,0.0
C,11,20.929328566434062,-15.560027105154987
C,11,41.858657132868125,-5.614791508081765
C,11,62.78798569930218,-2.502130400682532
C,11,83.71731426573625,-1.586610819567781
C,11,104.64664283217031,-1.2205330839466342
C,11,125.57597139860437,-0.8247741700764806
C,11,146.50529996503843,-0.9452522675452144
C,11,167.4346285314725,-1.312299969700291
C,11,188.36395709790656,-1.6512462593753128
C,11,209.29328566434063,-2.3638200509927856
C,11,230.2226142307747,-3.4191887816168673
C,11,251.15194279720873,-4.426844233056414
C,11,272.0812713636428,-5.723162754307168
C,11,293.01059993007686,-7.439511154315767
C,11,313.93992849651096,-9.168187617347598
C,11,334.869257062945,-11.114064780847343
C,11,355.79858562937903,-13.3801050260833
C,11,376.7279141958131,-15.737757001129125
C,11,397.65724276224717,-18.3742833527715
C,11,418.58657132868126,-21.217254194593295
C,11,439.5158998951153,-24.145382102895894
C,11,460.4452284615494,-27.35421616853756
C,11,481.3745570279834,-30.90662294266707
C,11,502.30388559441747,-34.48421663090909
C,11,523.2332141608515,-38.37698070644103
C,11,544.1625427272857,-42.184354597069785
C,11,565.0918712937197,-46.446809871146684
C,11,586.0211998601537,-50.72182927525614
C,11,606.9505284265878,-55.163291913062494
C,12,0.0,0.0
C,12,20.781092020410757,-16.006414751136507
C,12,41.56218404082151,-6.4532169848725545
C,12,62.343276061232274,-2.464204321390582
C,12,83.12436808164303,-1.447977596810233
C,12,103.90546010205378,-0.9220913476691521
C,12,124.68655212246455,-0.6399664371239737
C,12,145.4676441428753,-0.6770846523247087
C,12,166.24873616328605,-0.7492837105734225
C,12,187.02982818369682,-1.0095985731618669
C,12,207.81092020410756,-1.7011045159559615
C,12,228.59201222451833,-2.1560466421922513
C,12,249.3731042449291,-3.17409902281031
C,12,270.15419626533986,-4.2079386645303885
C,12,290.9352882857506,-5.701801329146349
C,12,311.71638030616134,-7.100693172787771
C,12,332.4974723265721,-9.105219099550766
C,12,353.2785643469829,-11.035037633214642
C,12,374.05965636739364,-13.189282154339537
C,12,394.84074838780435,-15.813745650258397
C,12,415.6218404082151,-18.337980345100505
C,12,436.4029324286259,-21.25399631978587
C,12,457.18402444903666,-24.269863669313168
C,12,477.9651164694474,-27.677442527253845
C,12,498.7462084898582,-31.048813706139924
C,12,519.5273005102689,-34.703146380324426
C,12,540.3083925306797,-38.54800427616095
C,12,561.0894845510904,-42.696633317732335
C,12,581.8705765715011,-47.046454328594905
C,12,602.651668591912,-51.6415278854256
C,13,0.0,0.0
C,13,20.165699875170763,-16.841128629941572
C,13,40.331399750341525,-7.602238287364614
C,13,60.49709962551229,-2.8578799841883296
C,13,80.66279950068305,-1.872097573871386
C,13,100.82849937585381,-1.2947376149614342
C,13,120.99419925102458,-0.9791726715410931
C,13,141.15989912619534,-0.9814771773333462
C,13,161.3255990013661,-1.057930305385952
C,13,181.49129887653686,-1.2731635654890283
C,13,201.65699875170762,-1.7422429393518826
C,13,221.82269862687838,-2.7286609894325125
C,13,241.98839850204917,-3.46923619152966
C,13,262.1540983772199,-4.447997371981955
C,13,282.3197982523907,-5.53884259761162
C,13,302.4854981275614,-7.104935781131701
C,13,322.6511980027322,-8.291641200279855
C,13,342.816897877903,-10.307138476865703
C,13,362.9825977530737,-12.14186856556745
C,13,383.1482976282445,-14.230726425468902
C,13,403.31399750341524,-16.454739028539166
C,13,423.479697378586,-19.115835603231744
C,13,443.64539725375676,-21.794771545307242
C,13,463.81109712892754,-24.57433552344952
C,13,483.97679700409833,-27.57015201695424
C,13,504.14249687926906,-30.87058082919333
C,13,524.3081967544398,-34.22797844333928
C,13,544.4738966296106,-37.89843276691181
C,13,564.6395965047814,-41.698172029485704
C,13,584.8052963799521,-45.664110569451395
C,14,0.0,0.0
C,14,20.44973885575655,-17.37528110369503
C,14,40.8994777115131,-7.812515080268646
C,14,61.34921656726965,-3.399747079010652
C,14,81.7989554230262,-2.029850601383316
C,14,102.24869427878275,-1.5396694922047232
C,14,122.6984331345393,-1.5540155902269532
C,14,143.14817199029585,-1.4590557622984193
C,14,163.5979108460524,-1.473755034909999
C,14,184.04764970180895,-2.049287891828243
C,14,204.4973885575655,-2.8767940947403474
C,14,224.94712741332205,-3.784234321449304
C,14,245.3968662690786,-4.7164283605100366
C,14,265.84660512483515,-6.166995785776578
C,14,286.2963439805917,-7.443626770594051
C,14,306.74608283634825,-9.270900554495654
C,14,327.1958216921048,-11.016849271982437
C,14,347.64556054786135,-13.055736405021605
C,14,368.0952994036179,-15.307589998603191
C,14,388.54503825937445,-17.671538248170805
C,14,408.994777115131,-20.30323570445978
C,14,429.44451597088755,-23.240428930947814
C,14,449.8942548266441,-26.262616789724063
C,14,470.34399368240065,-29.467882496891775
C,14,490.7937325381572,-32.812090099369584
C,14,511.24347139391375,-36.42498494346961
C,14,531.6932102496703,-40.203763840058
C,14,552.1429491054269,-44.112643649333904
C,14,572.5926879611834,-48.22288281140288
C,14,593.04242681694,-52.492374759725635
C,15,0.0,0.0
C,15,21.743763191964305,-16.52300952636755
C,15,43.48752638392861,-5.817518468903103
C,15,65.23128957589292,-1.7717456077599678
C,15,86.97505276785722,-0.5069358385160996
C,15,108.71881595982153,0.6720144501116891
C,15,130.46257915178583,1.028271423341522
C,15,152.20634234375012,1.165792558896925
C,15,173.95010553571444,0.984098771403012
C,15,195.69386872767876,0.9092753068114519
C,15,217.43763191964305,0.43893683653337234
C,15,239.18139511160734,0.07783381086770191
C,15,260.92515830357166,-0.787976776073549
C,15,282.668921495536,-1.7591400420200785
C,15,304.41268468750025,-2.931111474714271
C,15,326.15644787946457,-3.889860081752431
C,15,347.9002110714289,-5.62963538963146
C,15,369.6439742633932,-7.1903075439423105
C,15,391.3877374553575,-9.101191847563939
C,15,413.1315006473218,-11.209752879484427
C,15,434.8752638392861,-13.44894261093674
C,15,456.6190270312504,-15.825574631340828
C,15,478.3627902232147,-18.238980853854798
C,15,500.106553415179,-21.13530216465216
C,15,521.8503166071433,-24.12753365859197
C,15,543.5940797991076,-27.35534883810351
C,15,565.337842991072,-30.80621700154302
C,15,587.0816061830362,-34.45259274707496
C,15,608.8253693750005,-38.35798569326562
C,15,630.5691325669649,-42.32649067254761
C,16,0.0,0.0
C,16,20.345381944672116,-14.79751459411295
C,16,40.69076388934423,-1.6626420090468343
C,16,61.03614583401635,2.473369861266093
C,16,81.38152777868846,4.831754656608126
C,16,101.72690972336058,6.761256694677456
C,16,122.0722916680327,8.369143001848528
C,16,142.41767361270482,9.742898273603743
C,16,162.76305555737693,10.84464741807389
C,16,183.10843750204904,11.690743948774724
C,16,203.45381944672116,12.570336187972828
C,16,223.79920139139327,13.367317833722495
C,16,244.1445833360654,13.649793387149487
C,16,264.4899652807375,13.859085642027537
C,16,284.83534722540963,13.907285513136799
C,16,305.18072917008175,13.920637084369844
C,16,325.52611111475386,13.427435439413728
C,16,345.871493059426,12.916088380728354
C,16,366.2168750040981,12.274104516786167
C,16,386.5622569487702,11.20789259285442
C,16,406.9076388934423,10.126628848030805
C,16,427.2530208381144,8.839489410575084
C,16,447.59840278278654,7.303904848537627
C,16,467.94378472745865,5.621285981934307
C,16,488.2891666721308,3.723990011683668
C,16,508.63454861680293,1.5847996061732488
C,16,528.979930561475,-0.681164054390706
C,16,549.3253125061472,-3.244790766767437
C,16,569.6706944508193,-5.919807264369865
C,16,590.0160763954914,-8.834594924051771
C,17,0.0,0.0
C,17,20.532783522197604,-15.232764388593168
C,17,41.06556704439521,-1.5813137740114769
C,17,61.59835056659281,3.132800513384325
C,17,82.13113408879042,5.770392944278711
C,17,102.66391761098802,7.273691658440484
C,17,123.19670113318563,8.605870017238857
C,17,143.72948465538323,9.626487312221968
C,17,164.26226817758084,10.566075304570887
C,17,184.79505169977844,11.262678405919445
C,17,205.32783522197604,11.906150129646562
C,17,225.86061874417365,12.314166335976182
C,17,246.39340226637125,12.795054991911229
C,17,266.9261857885689,12.720355940889476
C,17,287.45896931076646,12.564560742485696
C,17,307.99175283296404,12.340222699994229
C,17,328.5245363551617,11.842345782497148
C,17,349.0573198773593,11.24524183529195
C,17,369.5901033995569,10.421638076572776
C,17,390.12288692175446,9.388650763782778
C,17,410.6556704439521,8.14981591811113
C,17,431.1884539661497,6.7804478445282825
C,17,451.7212374883473,5.186318427052015
C,17,472.2540210105449,3.442503224772679
C,17,492.7868045327425,1.3150416278507464
C,17,513.3195880549401,-0.9463317044323958
C,17,533.8523715771378,-3.2068966184097007
C,17,554.3851550993353,-5.904443748429117
C,17,574.9179386215329,-8.666844361889616
C,17,595.4507221437306,-11.738365701258317
C,18,0.0,0.0
C,18,19.598868064454116,-15.366497851095138
C,18,39.19773612890823,-3.7094463296860667
C,18,58.79660419336235,1.4596711494254464
C,18,78.39547225781646,3.9330621670878116
C,18,97.99434032227057,5.184187033415299
C,18,117.5932083867247,6.845784316981181
C,18,137.19207645117882,7.805511701346177
C,18,156.79094451563293,8.496732625162991
C,18,176.38981258008704,9.415948952357041
C,18,195.98868064454115,9.806711674799061
C,18,215.58754870899529,10.051010326941082
C,18,235.1864167734494,9.979323785519028
C,18,254.7852848379035,10.114591734540369
C,18,274.38415290235764,9.808373674842073
C,18,293.98302096681175,9.476629233738322
C,18,313.58188903126586,8.752235709562228
C,18,333.18075709571997,7.815605948955863
C,18,352.7796251601741,7.015887570948735
C,18,372.3784932246282,5.7063618946986026
C,18,391.9773612890823,4.394203724419754
C,18,411.57622935353646,2.7207172233109986
C,18,431.17509741799057,0.9844496204473785
C,18,450.7739654824447,-1.1655505536912187
C,18,470.3728335468988,-3.3921399612728464
C,18,489.9717016113529,-5.576123531717826
C,18,509.570569675807,-8.221900977585733
C,18,529.1694377402612,-10.814724725813335
C,18,548.7683058047153,-13.64409734470803
C,18,568.3671738691694,-16.775873044677837
C,19,0.0,0.0
C,19,21.40567047605269,-15.10574127396536
C,19,42.81134095210538,-2.4065725817261807
C,19,64.21701142815807,2.8409927986583483
C,19,85.62268190421076,5.388948283578756
C,19,107.02835238026346,7.045025438447553
C,19,128.43402285631615,7.883402085635453
C,19,149.83969333236882,8.830165632031509
C,19,171.24536380842153,9.560043326517956
C,19,192.65103428447424,9.92867255127311
C,19,214.0567047605269,10.115161265714448
C,19,235.4623752365796,10.50932264954119
C,19,256.8680457126323,10.217252817929591
C,19,278.273716188685,10.14793226317164
C,19,299.67938666473765,9.558805782698983
C,19,321.08505714079035,9.017606966293272
C,19,342.49072761684306,8.253740587794312
C,19,363.89639809289577,7.363156751937538
C,19,385.30206856894847,6.443449267664164
C,19,406.7077390450011,5.017256481280583
C,19,428.1134095210538,3.533661947260896
C,19,449.51907999710653,2.0017288406567104
C,19,470.9247504731592,0.2773862386383712
C,19,492.3304209492119,-1.6040822182193892
C,19,513.7360914252646,-3.5092371586743525
C,19,535.1417619013173,-5.808978669556495
C,19,556.54743237737,-8.054259000330376
C,19,577.9531028534227,-10.711031888929483
C,19,599.3587733294753,-13.525198628557177
C,19,620.764443805528,-16.54682032878361
C,20,0.0,0.0
C,20,23.050924432996897,-14.762190310292821
C,20,46.101848865993794,-2.635360425884329
C,20,69.1527732989907,2.218405189868463
C,20,92.20369773198759,3.7606790385914053
C,20,115.25462216498448,5.45962862171433
C,20,138.3055465979814,6.457751651070595
C,20,161.35647103097827,7.125467149250568
C,20,184.40739546397518,7.881538527620592
C,20,207.45831989697209,8.530978253229534
C,20,230.50924432996896,8.763164930553899
C,20,253.56016876296587,8.923059311465693
C,20,276.6110931959628,8.693072970923367
C,20,299.6620176289597,8.709447766760832
C,20,322.71294206195654,8.323901350394863
C,20,345.76386649495345,7.8650448403486735
C,20,368.81479092795036,7.125546669029916
C,20,391.86571536094726,6.2450652969393445
C,20,414.91663979394417,5.208542175855882
C,20,437.967564226941,3.8938269475158904
C,20,461.01848865993793,2.4046710854115076
C,20,484.06941309293484,0.660083363005981
C,20,507.12033752593175,-1.3823670074698384
C,20,530.1712619589287,-3.4652283473084253
C,20,553.2221863919256,-5.715600812685125
C,20,576.2731108249225,-8.16086576955513
C,20,599.3240352579194,-10.888958521083396
C,20,622.3749596909162,-13.752195639944944
C,20,645.4258841239131,-16.96240316076819
C,20,668.47680855691,-20.213616074525703
C,21,0.0,0.0
C,21,20.15233192562509,-12.87920936282093
C,21,40.30466385125018,0.20224239581119008
C,21,60.456995776875274,6.590709006107517
C,21,80.60932770250037,10.84396087406931
C,21,100.76165962812546,13.951793829790347
C,21,120.91399155375055,17.01409297994823
C,21,141.06632347937563,19.763750478664576
C,21,161.21865540500073,22.37547382468739
C,21,181.37098733062584,25.020795020894695
C,21,201.52331925625091,26.931048200893912
C,21,221.675651181876,28.858205258742174
C,21,241.8279831075011,30.56522075811887
C,21,261.9803150331262,31.88525785590474
C,21,282.13264695875125,33.13244902833986
C,21,302.28497888437636,34.24210272335671
C,21,322.43731081000146,34.94014487260489
C,21,342.58964273562657,35.30362365639138
C,21,362.7419746612517,35.60162484291703
C,21,382.8943065868767,35.46573594981919
C,21,403.04663851250183,35.27153514327949
C,21,423.19897043812693,34.680185990681366
C,21,443.351302363752,34.22613467169111
C,21,463.5036342893771,33.242940520639365
C,21,483.6559662150022,32.22328974909988
C,21,503.8082981406273,30.88246859059808
C,21,523.9606300662524,29.38709310536376
C,21,544.1129619918775,27.549592391686588
C,21,564.2652939175025,25.40673932465461
C,21,584.4176258431277,23.002321464535953
C,22,0.0,0.0
C,22,20.74492560127473,-10.249380166370353
C,22,41.48985120254946,16.473692997855807
C,22,62.23477680382419,33.09574875347947
C,22,82.97970240509892,45.376355648491796
C,22,103.72462800637365,54.77635257792403
C,22,124.46955360764838,61.881803835700566
C,22,145.2144792089231,66.70394255791726
C,22,165.95940481019784,68.66944650518712
C,22,186.70433041147257,68.98663013434015
C,22,207.4492560127473,67.6962268505984
C,22,228.19418161402203,64.69548039015436
C,22,248.93910721529676,59.93366795752837
C,22,269.6840328165715,53.991254363241865
C,22,290.4289584178462,47.74714116062199
C,22,311.1738840191209,40.89652419726684
C,22,331.9188096203957,33.508591620368236
C,22,352.66373522167044,25.51284670686465
C,22,373.40866082294514,17.189235301645965
C,22,394.15358642421984,9.055027111675201
C,22,414.8985120254946,0.46361020703290023
C,22,435.64343762676936,-8.699149326737029
C,22,456.38836322804406,-17.712542995498325
C,22,477.13328882931876,-27.21519573857836
C,22,497.8782144305935,-36.775444613276875
C,22,518.6231400318683,-46.14870208558955
C,22,539.368065633143,-55.803535158816715
C,22,560.1129912344177,-65.83937779727228
C,22,580.8579168356924,-75.99327039909969
C,22,601.6028424369672,-86.0575802479326
C,23,0.0,0.0
C,23,18.585121062653357,-13.183797064712614
C,23,37.170242125306714,2.667955256499404
C,23,55.75536318796007,11.533948775006138
C,23,74.34048425061343,16.700269779768803
C,23,92.92560531326679,20.218918409291618
C,23,111.51072637592014,22.601005116128704
C,23,130.09584743857351,24.941910984427835
C,23,148.68096850122686,25.489746912626998
C,23,167.2660895638802,25.38029169977702
C,23,185.85121062653357,25.222413853927463
C,23,204.43633168918694,23.618543876351907
C,23,223.0214527518403,21.187691144532835
C,23,241.60657381449363,18.32565490191422
C,23,260.19169487714703,14.724554171814532
C,23,278.7768159398004,10.166252801209112
C,23,297.3619370024537,5.083269833780832
C,23,315.94705806510706,-0.07811094778509187
C,23,334.5321791277604,-5.835984083195626
C,23,353.1173001904138,-11.887828361500965
C,23,371.70242125306714,-17.732266851303166
C,23,390.2875423157205,-23.61759752997881
C,23,408.8726633783739,-29.785903487458256
C,23,427.45778444102723,-36.415355926765756
C,23,446.0429055036806,-42.635954619454594
C,23,464.6280265663339,-49.249003101698975
C,23,483.21314762898726,-55.46716192359588
C,23,501.79826869164066,-61.840618019308124
C,23,520.3833897542941,-68.22449504760601
C,23,538.9685108169474,-75.15860865569016
C,24,0.0,0.0
C,24,18.43708743871187,-14.017337898785282
C,24,36.87417487742374,1.458642393126027
C,24,55.31126231613561,9.209680657372957
C,24,73.74834975484748,14.203555592846868
C,24,92.18543719355935,17.22258392523871
C,24,110.62252463227122,19.41629140712564
C,24,129.0596120709831,21.269635688368822
C,24,147.49669950969496,22.349265368485135
